timestamp,marker_code,marker_label,EEG_0,EEG_1,EEG_2,EEG_3
1770773464.318375,,,-37.59765625,-36.62109375,141.11328125,-39.55078125
1770773464.3232777,,,-40.0390625,-35.15625,224.12109375,-41.015625
1770773464.3281803,,,-45.8984375,-39.0625,-149.4140625,-36.1328125
1770773464.333083,,,-41.9921875,-43.45703125,10.7421875,-43.45703125
1770773464.336845,,,-41.9921875,-48.828125,135.25390625,-40.0390625
1770773464.3406067,,,-51.7578125,-53.7109375,-186.5234375,-36.62109375
1770773464.3443687,,,-52.734375,-51.26953125,-507.8125,-30.2734375
1770773464.3481307,,,-34.66796875,-43.45703125,-148.92578125,-21.97265625
1770773464.3518925,,,-14.16015625,-37.109375,235.83984375,-11.71875
1770773464.3556545,,,-27.83203125,-41.9921875,-111.81640625,-9.27734375
1770773464.3594165,,,-51.26953125,-43.45703125,-695.80078125,-17.08984375
1770773464.3631783,,,-40.0390625,-31.73828125,-180.17578125,-18.5546875
1770773464.3669403,,,-29.296875,-31.25,337.40234375,-15.13671875
1770773464.3707023,,,-26.85546875,-30.2734375,62.5,-5.37109375
1770773464.374464,,,-38.57421875,-26.3671875,-149.4140625,-16.11328125
1770773464.378226,,,-42.96875,-24.4140625,79.1015625,-25.87890625
1770773464.3820996,,,-31.73828125,-25.87890625,242.67578125,-11.71875
1770773464.3859732,,,-33.69140625,-31.25,12.6953125,-20.5078125
1770773464.3898468,,,-56.640625,-23.4375,-111.328125,-43.9453125
1770773464.3937204,,,-43.9453125,-18.5546875,-10.7421875,-27.34375
1770773464.397594,,,-28.80859375,-29.78515625,-9.765625,-11.23046875
1770773464.4014676,,,-26.3671875,-31.73828125,-364.74609375,-1.46484375
1770773464.4053411,,,-33.69140625,-22.94921875,-728.515625,-18.5546875
1770773464.4092147,,,-49.8046875,-24.4140625,-104.4921875,-44.43359375
1770773464.4130883,,,-25.390625,-27.34375,183.10546875,-11.23046875
1770773464.416962,,,-8.30078125,-30.76171875,-264.6484375,2.44140625
1770773464.4208355,,,-31.25,-34.1796875,-188.4765625,-24.90234375
1770773464.424709,,,-46.38671875,-40.0390625,133.7890625,-42.96875
1770773464.4296238,,,-34.1796875,-46.38671875,61.5234375,-26.85546875
1770773464.4345384,,,-30.76171875,-46.38671875,-148.4375,-19.04296875
1770773464.4394531,,,-35.15625,-41.015625,-17.08984375,-28.3203125
1770773464.4443676,,,-42.96875,-35.15625,152.83203125,-39.0625
1770773464.4492824,,,-35.15625,-31.73828125,-65.4296875,-31.25
1770773464.454197,,,-31.73828125,-36.62109375,-520.5078125,-23.4375
1770773464.4591117,,,-33.69140625,-39.55078125,-340.8203125,-37.109375
1770773464.4640265,,,-37.59765625,-34.1796875,-23.4375,-42.96875
1770773464.468941,,,-41.015625,-30.2734375,-298.33984375,-35.64453125
1770773464.4738557,,,-28.3203125,-36.62109375,-856.4453125,-16.11328125
1770773464.4787703,,,-30.2734375,-37.59765625,-457.03125,-30.2734375
1770773464.483685,,,-37.59765625,-35.64453125,133.30078125,-39.0625
1770773464.4862423,,,-36.1328125,-32.71484375,-80.56640625,-27.83203125
1770773464.4887996,,,-30.76171875,-29.296875,-56.15234375,-19.53125
1770773464.491357,,,-17.08984375,-31.25,174.31640625,-13.18359375
1770773464.4939144,,,-25.87890625,-33.203125,154.78515625,-29.296875
1770773464.4964716,,,-46.875,-38.0859375,-133.7890625,-37.59765625
1770773464.4990292,,,-43.45703125,-38.57421875,-330.56640625,-18.06640625
1770773464.5015864,,,-34.66796875,-35.15625,-133.30078125,-13.671875
1770773464.5041437,,,-32.2265625,-33.203125,107.91015625,-33.69140625
1770773464.506701,,,-30.76171875,-31.25,-262.20703125,-22.4609375
1770773464.5092583,,,-41.50390625,-29.296875,-306.640625,-22.4609375
1770773464.5118158,,,-33.69140625,-27.83203125,92.28515625,-23.4375
1770773464.514373,,,-12.6953125,-25.87890625,24.4140625,-12.6953125
1770773464.5205355,,,-17.08984375,-24.4140625,-579.1015625,-22.4609375
1770773464.526698,,,-34.66796875,-23.4375,-646.97265625,-39.55078125
1770773464.5328605,,,-26.3671875,-27.34375,86.42578125,-38.0859375
1770773464.5390232,,,-13.671875,-34.1796875,144.53125,-29.78515625
1770773464.5451856,,,-22.94921875,-33.69140625,-220.703125,-40.52734375
1770773464.5513482,,,-37.59765625,-30.2734375,-377.9296875,-51.7578125
1770773464.5575106,,,-44.43359375,-33.203125,-139.16015625,-44.43359375
1770773464.563673,,,-36.1328125,-40.52734375,0.9765625,-29.296875
1770773464.5698357,,,-31.25,-40.52734375,-640.13671875,-15.625
1770773464.575998,,,-48.33984375,-35.15625,-354.4921875,-37.59765625
1770773464.5821607,,,-40.52734375,-33.69140625,152.34375,-34.1796875
1770773464.588323,,,-29.78515625,-36.1328125,26.85546875,-20.01953125
1770773464.59452,,,-32.2265625,-33.69140625,32.2265625,-38.0859375
1770773464.6007173,,,-48.33984375,-28.3203125,113.28125,-45.8984375
1770773464.6069143,,,-54.19921875,-25.87890625,79.58984375,-38.0859375
1770773464.6131115,,,-44.43359375,-24.4140625,-200.68359375,-27.83203125
1770773464.6193085,,,-27.34375,-20.01953125,-276.3671875,-32.2265625
1770773464.6255057,,,-50.78125,-19.53125,-223.6328125,-58.10546875
1770773464.6317027,,,-83.0078125,-24.90234375,-308.59375,-60.05859375
1770773464.6378996,,,-78.125,-25.390625,-440.4296875,-50.78125
1770773464.6440969,,,-77.63671875,-24.4140625,-350.5859375,-61.03515625
1770773464.6502938,,,-81.54296875,-22.94921875,46.875,-84.47265625
1770773464.656491,,,-91.30859375,-25.390625,11.71875,-105.95703125
1770773464.662688,,,-99.609375,-24.90234375,-426.7578125,-89.35546875
1770773464.6630533,,,-104.00390625,-25.87890625,-329.1015625,-90.8203125
1770773464.6634185,,,-113.28125,-28.3203125,-27.34375,-117.1875
1770773464.6637838,,,-131.8359375,-22.94921875,-215.33203125,-139.6484375
1770773464.664149,,,-132.8125,-19.53125,-753.41796875,-131.34765625
1770773464.6645143,,,-133.7890625,-20.01953125,-469.23828125,-127.44140625
1770773464.6648796,,,-143.06640625,-18.06640625,-210.9375,-132.32421875
1770773464.6652448,,,-152.83203125,-21.97265625,-559.08203125,-148.4375
1770773464.66561,,,-154.296875,-22.4609375,-596.6796875,-158.69140625
1770773464.6659753,,,-144.04296875,-19.53125,-222.65625,-150.87890625
1770773464.6663406,,,-137.6953125,-23.4375,-30.2734375,-146.484375
1770773464.6667058,,,-149.4140625,-28.80859375,-272.4609375,-149.90234375
1770773464.667071,,,-155.76171875,-25.390625,-534.66796875,-148.92578125
1770773464.6693516,,,-145.5078125,-25.390625,-209.9609375,-139.16015625
1770773464.671632,,,-126.46484375,-24.90234375,9.27734375,-133.30078125
1770773464.6739125,,,-125.0,-30.76171875,-303.7109375,-121.58203125
1770773464.676193,,,-135.7421875,-30.2734375,-437.5,-121.58203125
